Subject,pred,gold,Is_Correct,Model
high_school_statistics,C,C,1,Llama-3.1-8B-Instruct
high_school_statistics,C,A,0,Llama-3.1-8B-Instruct
high_school_statistics,B,C,0,Llama-3.1-8B-Instruct
high_school_statistics,N/A,D,0,Llama-3.1-8B-Instruct
high_school_statistics,C,C,1,Llama-3.1-8B-Instruct
high_school_statistics,C,C,1,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,C,D,0,Llama-3.1-8B-Instruct
high_school_statistics,N/A,B,0,Llama-3.1-8B-Instruct
high_school_statistics,A,A,1,Llama-3.1-8B-Instruct
high_school_statistics,B,A,0,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,C,D,0,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,A,A,1,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,D,C,0,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,C,C,1,Llama-3.1-8B-Instruct
high_school_statistics,B,A,0,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_statistics,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,C,B,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,A,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,D,B,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,C,0,Llama-3.1-8B-Instruct
high_school_us_history,D,B,0,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,C,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,C,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,D,0,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,B,D,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,C,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,D,B,0,Llama-3.1-8B-Instruct
high_school_us_history,A,C,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,B,C,0,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,D,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,C,B,0,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,D,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,A,0,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,B,D,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,B,C,0,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,B,A,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,C,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,B,0,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,B,A,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,A,C,0,Llama-3.1-8B-Instruct
high_school_us_history,C,B,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,A,0,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,A,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,A,0,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,D,0,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,A,C,0,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,B,0,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,D,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,B,D,0,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,A,A,1,Llama-3.1-8B-Instruct
high_school_us_history,B,B,1,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_us_history,D,D,1,Llama-3.1-8B-Instruct
high_school_us_history,C,B,0,Llama-3.1-8B-Instruct
high_school_us_history,D,B,0,Llama-3.1-8B-Instruct
high_school_us_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,A,0,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,B,0,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,B,0,Llama-3.1-8B-Instruct
high_school_world_history,D,C,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,D,0,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,C,0,Llama-3.1-8B-Instruct
high_school_world_history,D,A,0,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,A,0,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,C,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,A,0,Llama-3.1-8B-Instruct
high_school_world_history,D,A,0,Llama-3.1-8B-Instruct
high_school_world_history,D,A,0,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,A,0,Llama-3.1-8B-Instruct
high_school_world_history,C,D,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,A,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,C,0,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,C,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,A,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,A,0,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,C,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,C,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,C,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,A,0,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,C,0,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,B,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,B,0,Llama-3.1-8B-Instruct
high_school_world_history,D,B,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,D,0,Llama-3.1-8B-Instruct
high_school_world_history,A,C,0,Llama-3.1-8B-Instruct
high_school_world_history,D,B,0,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,A,C,0,Llama-3.1-8B-Instruct
high_school_world_history,C,B,0,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,A,0,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,C,0,Llama-3.1-8B-Instruct
high_school_world_history,C,B,0,Llama-3.1-8B-Instruct
high_school_world_history,A,C,0,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,B,B,1,Llama-3.1-8B-Instruct
high_school_world_history,A,A,1,Llama-3.1-8B-Instruct
high_school_world_history,D,D,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
high_school_world_history,C,C,1,Llama-3.1-8B-Instruct
