Subject,Is_Correct
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,0
logical_fallacies,0
logical_fallacies,1
logical_fallacies,0
logical_fallacies,0
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,0
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,0
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,0
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,0
logical_fallacies,0
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
logical_fallacies,1
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,1
machine_learning,1
machine_learning,0
machine_learning,0
management,1
management,1
management,1
management,1
management,0
management,1
management,1
management,1
management,1
management,0
management,1
management,1
management,0
management,1
management,0
management,1
management,0
management,1
management,0
management,1
management,1
management,1
management,1
management,0
management,1
management,1
management,1
management,1
management,0
management,1
management,0
management,1
management,0
management,1
management,1
management,1
management,0
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,0
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,0
management,1
management,1
management,1
management,0
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,0
management,1
management,1
management,1
management,1
management,0
management,1
management,0
management,1
management,0
management,1
management,1
management,1
management,1
management,1
management,0
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
management,1
marketing,1
marketing,0
marketing,0
marketing,0
marketing,1
marketing,0
marketing,1
marketing,0
marketing,1
marketing,0
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,0
marketing,0
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,0
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,0
marketing,0
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,0
marketing,0
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,0
marketing,0
marketing,0
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,0
marketing,0
marketing,1
marketing,0
marketing,0
marketing,0
marketing,0
marketing,0
marketing,0
marketing,0
marketing,1
marketing,0
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,0
marketing,0
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,0
marketing,0
marketing,0
marketing,0
marketing,0
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,0
marketing,1
marketing,1
marketing,1
marketing,1
marketing,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,0
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,0
medical_genetics,0
medical_genetics,0
medical_genetics,0
medical_genetics,0
medical_genetics,0
medical_genetics,1
medical_genetics,0
medical_genetics,0
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,0
medical_genetics,0
medical_genetics,0
medical_genetics,1
medical_genetics,0
medical_genetics,0
medical_genetics,1
medical_genetics,0
medical_genetics,0
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,0
medical_genetics,1
medical_genetics,1
medical_genetics,1
medical_genetics,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
miscellaneous,1
miscellaneous,1
miscellaneous,0
miscellaneous,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,1
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
moral_disputes,0
